Price,Adj Close,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY,SPY
Date,,,,,,
2010-01-04,84.57849884033203,113.33000183105469,113.38999938964844,111.51000213623047,112.37000274658203,118944600
2010-01-05,84.8023681640625,113.62999725341797,113.68000030517578,112.8499984741211,113.26000213623047,111579900
2010-01-06,84.86206817626953,113.70999908447266,113.98999786376953,113.43000030517578,113.5199966430664,116074400
2010-01-07,85.22030639648438,114.19000244140625,114.33000183105469,113.18000030517578,113.5,131091100
2010-01-08,85.50392150878906,114.56999969482422,114.62000274658203,113.66000366210938,113.88999938964844,126402800
2010-01-11,85.62332153320312,114.7300033569336,115.12999725341797,114.23999786376953,115.08000183105469,106375700
2010-01-12,84.82477569580078,113.66000366210938,114.20999908447266,113.22000122070312,113.97000122070312,163333500
2010-01-13,85.54122161865234,114.62000274658203,114.94000244140625,113.37000274658203,113.94999694824219,161822000
2010-01-14,85.7725830078125,114.93000030517578,115.13999938964844,114.41999816894531,114.48999786376953,115718800
2010-01-15,84.80982971191406,113.63999938964844,114.83999633789062,113.19999694824219,114.7300033569336,212283100
2010-01-19,85.86956024169922,115.05999755859375,115.12999725341797,113.58999633789062,113.62000274658203,139172700
2010-01-20,84.99636840820312,113.88999938964844,114.44999694824219,112.9800033569336,114.27999877929688,216490200
2010-01-21,83.36199188232422,111.69999694824219,114.2699966430664,111.55999755859375,113.91999816894531,344859600
2010-01-22,81.50372314453125,109.20999908447266,111.73999786376953,109.08999633789062,111.19999694824219,345942400
2010-01-25,81.92163848876953,109.7699966430664,110.41000366210938,109.41000366210938,110.20999908447266,186937500
2010-01-26,81.57833862304688,109.30999755859375,110.47000122070312,109.04000091552734,109.33999633789062,211168800
2010-01-27,81.96644592285156,109.83000183105469,110.08000183105469,108.33000183105469,109.16999816894531,271863600
2010-01-28,81.02608489990234,108.56999969482422,110.25,107.91000366210938,110.19000244140625,316104000
2010-01-29,80.14543151855469,107.38999938964844,109.80000305175781,107.22000122070312,109.04000091552734,310677600
2010-02-01,81.39176177978516,109.05999755859375,109.06999969482422,107.5,108.1500015258789,187865000
2010-02-02,82.37689971923828,110.37999725341797,110.58999633789062,108.87999725341797,109.26000213623047,216327900
2010-02-03,81.96644592285156,109.83000183105469,110.4800033569336,109.51000213623047,109.87999725341797,172730700
2010-02-04,79.43643188476562,106.44000244140625,109.02999877929688,106.41999816894531,108.9800033569336,356715700
2010-02-05,79.60066223144531,106.66000366210938,106.87999725341797,104.58000183105469,106.55999755859375,493585800
2010-02-08,79.0260009765625,105.88999938964844,107.33000183105469,105.80999755859375,106.73999786376953,224166900
2010-02-09,80.01856994628906,107.22000122070312,108.1500015258789,106.2699966430664,107.12999725341797,337820500
2010-02-10,79.86182403564453,107.01000213623047,107.5999984741211,106.11000061035156,107.05000305175781,240511500
2010-02-11,80.69771575927734,108.12999725341797,108.25,106.25,106.87000274658203,223591600
2010-02-12,80.63053131103516,108.04000091552734,108.0999984741211,106.51000213623047,106.98999786376953,304622100
2010-02-16,81.89925384521484,109.73999786376953,109.8499984741211,107.81999969482422,108.86000061035156,159317500
2010-02-17,82.2873306274414,110.26000213623047,110.41000366210938,109.73999786376953,110.2699966430664,168845100
2010-02-18,82.77244567871094,110.91000366210938,111.13999938964844,110.04000091552734,110.08000183105469,193708600
2010-02-19,82.944091796875,111.13999938964844,111.56999969482422,110.36000061035156,110.62000274658203,222684900
2010-02-22,82.95899200439453,111.16000366210938,111.58000183105469,110.83000183105469,111.55000305175781,132346900
2010-02-23,81.95148468017578,109.80999755859375,111.19999694824219,109.5199966430664,110.86000061035156,207497000
2010-02-24,82.70526885986328,110.81999969482422,111.0,109.86000061035156,110.13999938964844,176350700
2010-02-25,82.59330749511719,110.66999816894531,110.75,108.94000244140625,109.23999786376953,259634700
2010-02-26,82.64558410644531,110.73999786376953,111.12000274658203,110.11000061035156,110.7699966430664,173589300
